track_name,artist_name,release_date,popularity,danceability,energy,loudness,tempo,instrumentalness,key,mode,release_year,release_month,duration_s
Song 638,Artist 638,2025-12-31,49.89764,0.8129844,0.7333297,-4.3325386,104.87106,0.025388084,9,0,2025,12,257.181
Song 639,Artist 639,2025-12-31,64.18491,0.8295359,0.57481664,-10.365253,101.76528,0.013905913,3,1,2025,12,170.6
Song 640,Artist 640,2025-12-31,47.469795,0.5797859,0.6504369,-9.300592,67.038376,0.021898024,1,1,2025,12,152.466
Song 641,Artist 641,2025-12-31,92.17724,0.34541982,0.62612015,-6.795783,172.22824,0.057776306,2,0,2025,12,259.934
Song 642,Artist 642,2025-12-31,42.186024,0.53269565,0.92554295,-3.913693,81.31558,0.0065134503,2,0,2025,12,203.276
Song 643,Artist 643,2015-01-01,64.64731,0.7821226,0.9431794,-5.494945,121.75349,0.04342186,6,1,2015,1,156.928
Song 644,Artist 644,2025-12-31,69.50665,0.8410644,0.6957742,-6.2550244,147.37862,0.013522785,7,1,2025,12,205.309
Song 645,Artist 645,2015-01-01,66.206985,0.42208365,0.59809357,-6.765647,132.6515,0.027267706,10,1,2015,1,266.196
Song 646,Artist 646,2015-01-01,57.220684,0.34018418,0.46408042,-5.7992926,118.21037,0.019075433,5,1,2015,1,159.404
Song 647,Artist 647,2015-01-01,58.05269,0.8264103,0.9720417,-6.3950415,68.95003,0.08829755,3,1,2015,1,263.187
Song 648,Artist 648,2025-12-31,60.657173,0.53364295,0.43613616,-10.089917,95.70825,0.07080113,5,0,2025,12,260.449
Song 649,Artist 649,2015-01-01,57.79497,0.62505656,0.57859015,-6.8617625,125.63401,0.086846255,10,0,2015,1,177.684
Song 650,Artist 650,2015-01-01,74.45818,0.88083947,0.5788397,-10.2210655,96.38478,0.038346283,0,1,2015,1,218.591
Song 651,Artist 651,2025-12-31,93.157845,0.33993885,0.59224075,-6.7567525,126.100784,0.031341337,9,1,2025,12,269.821
Song 652,Artist 652,2015-01-01,51.637623,0.68899083,0.4985721,-8.441944,140.4523,0.03805872,7,0,2015,1,152.682
Song 653,Artist 653,2015-01-01,39.452957,0.34446326,0.8698968,0.61814487,148.87509,0.0018548196,0,1,2015,1,261.186
Song 654,Artist 654,2025-12-31,58.67577,0.52528137,0.47349873,-7.1196833,83.21462,0.07247043,4,1,2025,12,171.832
Song 655,Artist 655,2015-01-01,98.69564,0.78228873,0.780944,-11.212719,185.89938,0.034977246,1,0,2015,1,166.997
Song 656,Artist 656,2015-01-01,47.94488,0.5600833,0.47430763,-7.4025407,143.02438,0.03133238,5,0,2015,1,184.64
Song 657,Artist 657,2015-01-01,84.586754,0.8983094,0.4423214,-5.4419236,119.94858,0.059814107,8,0,2015,1,190.491
Song 658,Artist 658,2025-12-31,85.16551,0.6354356,0.94565773,-1.9799081,152.6861,0.04362499,4,0,2025,12,213.043
Song 659,Artist 659,2025-12-31,51.696175,0.4926973,0.51407725,-8.768357,190.96223,0.09808434,3,1,2025,12,262.175
Song 660,Artist 660,2025-12-31,68.534744,0.4320668,0.8927501,-11.747284,76.838394,0.035625305,1,0,2025,12,278.568
Song 661,Artist 661,2015-01-01,84.42595,0.5103123,0.7267785,-4.549489,113.24212,0.061389584,11,1,2015,1,264.25
Song 662,Artist 662,2015-01-01,54.313084,0.52352,0.44671392,-11.141796,50.0,0.03116511,2,1,2015,1,222.725
Song 663,Artist 663,2025-12-31,56.946293,0.34122822,0.9732689,-8.308466,125.77955,0.0990595,5,1,2025,12,278.131
Song 664,Artist 664,2015-01-01,51.274788,0.52174455,0.5481767,-7.7728615,130.96182,0.044511102,7,1,2015,1,195.52
Song 665,Artist 665,2015-01-01,44.77865,0.5785431,0.9157872,-7.2089005,118.825134,0.06341288,7,0,2015,1,212.919
Song 666,Artist 666,2025-12-31,50.260838,0.73364264,0.50128603,-4.9325066,100.36399,0.012672167,4,1,2025,12,259.869
Song 667,Artist 667,2025-12-31,41.640896,0.6940377,0.91236573,-9.050903,58.514565,0.07330242,4,1,2025,12,214.442
Song 668,Artist 668,2015-01-01,60.511253,0.72525936,0.4079373,-7.821188,131.20601,0.026921006,9,1,2015,1,255.246
Song 669,Artist 669,2015-01-01,48.4504,0.30501822,0.70706826,-7.042811,163.66304,0.044861324,2,0,2015,1,259.687
Song 670,Artist 670,2015-01-01,63.50679,0.43060043,0.86166555,-6.551206,102.26945,0.088313304,6,0,2015,1,273.447
Song 671,Artist 671,2025-12-31,36.661564,0.6970106,0.9608773,-6.7065187,133.2018,0.09705525,5,0,2025,12,211.477
Song 672,Artist 672,2025-12-31,64.9632,0.5903936,0.9455213,-5.6919827,72.95567,0.04245721,0,0,2025,12,150.244
Song 673,Artist 673,2025-12-31,72.50294,0.3031881,0.8917749,-4.4684815,133.71638,0.08348027,3,0,2025,12,229.453
Song 674,Artist 674,2025-12-31,30.093966,0.7826968,0.9329148,-5.822098,108.19853,0.0053348993,5,1,2025,12,277.962
Song 675,Artist 675,2015-01-01,65.61085,0.76368576,0.5195318,-5.6392436,97.127464,0.0847574,10,0,2015,1,221.303
Song 676,Artist 676,2025-12-31,78.41503,0.6290515,0.57051057,-11.74667,97.189095,0.062951036,5,1,2025,12,178.39
Song 677,Artist 677,2025-12-31,41.855385,0.339878,0.5733811,-6.849317,108.19165,0.048870616,10,0,2025,12,160.247
Song 678,Artist 678,2025-12-31,85.088585,0.75990903,0.6262324,-5.561477,131.47299,0.08899637,11,1,2025,12,179.583
Song 679,Artist 679,2025-12-31,66.285286,0.65022814,0.6359924,-4.8131766,80.6351,0.08453372,11,0,2025,12,289.148
Song 680,Artist 680,2025-12-31,49.424824,0.769176,0.7267332,-9.077052,108.08654,0.029694509,2,1,2025,12,299.078
Song 681,Artist 681,2015-01-01,59.163464,0.7510482,0.49592787,-8.977118,118.755844,0.07914884,5,0,2015,1,296.123
Song 682,Artist 682,2015-01-01,68.3749,0.7818012,0.814748,-8.722302,87.028824,0.009949094,11,1,2015,1,285.386
Song 683,Artist 683,2025-12-31,61.14008,0.61080486,0.5005399,-5.3907585,173.89996,0.0822764,9,1,2025,12,178.67
Song 684,Artist 684,2015-01-01,68.08134,0.3841947,0.5861851,-3.898357,94.395134,0.06754556,5,1,2015,1,274.92
Song 685,Artist 685,2025-12-31,46.189896,0.7026945,0.70200706,-8.222381,99.91689,0.008786633,11,1,2025,12,160.236
Song 686,Artist 686,2025-12-31,62.540413,0.67228425,0.87786436,-4.276113,90.650764,0.06830802,8,1,2025,12,185.568
Song 687,Artist 687,2015-01-01,38.79428,0.7453519,0.8436815,-6.6295605,173.9544,0.05805193,8,1,2015,1,257.327
Song 688,Artist 688,2015-01-01,58.331608,0.4019286,0.7873206,-7.372857,136.58716,0.05945501,1,0,2015,1,260.188
Song 689,Artist 689,2025-12-31,46.441387,0.41698512,0.49346396,-7.634153,91.90224,0.029086394,3,0,2025,12,166.352
Song 690,Artist 690,2025-12-31,48.967052,0.8342457,0.7282272,-4.7601657,153.18695,0.02664972,8,1,2025,12,275.721
Song 691,Artist 691,2025-12-31,78.5414,0.7499867,0.4524679,-6.0232663,126.02096,0.07625351,3,1,2025,12,291.418
Song 692,Artist 692,2015-01-01,76.36965,0.8449371,0.62641793,-0.17252372,127.717606,0.025681349,7,1,2015,1,205.904
Song 693,Artist 693,2025-12-31,69.13707,0.7552292,0.6481099,-9.556674,109.66568,0.044626225,9,1,2025,12,295.107
Song 694,Artist 694,2025-12-31,43.615307,0.6582932,0.42388687,-5.445695,97.51752,0.0694789,11,1,2025,12,272.141
Song 695,Artist 695,2025-12-31,55.253872,0.69247967,0.56439286,-8.587603,130.13298,0.007961625,2,1,2025,12,166.108
Song 696,Artist 696,2015-01-01,78.196465,0.8334768,0.9733897,-9.607861,103.647385,0.05945484,2,1,2015,1,152.853
Song 697,Artist 697,2025-12-31,62.125755,0.64728403,0.9721796,-7.0326014,174.50267,0.05893764,8,0,2025,12,234.156
Song 698,Artist 698,2025-12-31,94.78994,0.6794348,0.61139625,-6.5879426,81.921265,0.06842287,10,1,2025,12,154.176
Song 699,Artist 699,2015-01-01,65.899765,0.39388603,0.42586008,0.9335266,166.0847,0.03699281,9,1,2015,1,250.459
Song 700,Artist 700,2025-12-31,62.880737,0.58435273,0.50745696,-7.5524373,116.66043,0.044897977,7,0,2025,12,287.901
Song 701,Artist 701,2025-12-31,55.363255,0.72983825,0.6353307,-10.390536,128.97256,0.03299693,0,0,2025,12,273.225
Song 702,Artist 702,2015-01-01,62.003113,0.46256563,0.9686678,-6.180968,144.99474,0.08081683,9,1,2015,1,268.458
Song 703,Artist 703,2025-12-31,57.71295,0.4213525,0.48471943,-13.22392,101.09252,0.013061076,1,0,2025,12,260.893
Song 704,Artist 704,2015-01-01,70.62163,0.4882961,0.85810953,-7.2758703,145.92744,0.096295394,2,0,2015,1,223.927
Song 705,Artist 705,2015-01-01,74.35053,0.44490036,0.4652095,-6.9519243,50.0,0.06348362,10,0,2015,1,268.178
Song 706,Artist 706,2025-12-31,48.21016,0.42894757,0.9887546,-4.616199,98.400314,0.088690676,1,1,2025,12,190.667
Song 707,Artist 707,2025-12-31,40.031506,0.5549105,0.6289699,-4.079133,92.278114,0.042623147,2,1,2025,12,156.611
Song 708,Artist 708,2025-12-31,32.45692,0.84470314,0.86514074,-8.510709,82.39482,0.033227906,7,0,2025,12,238.242
Song 709,Artist 709,2025-12-31,67.61987,0.60423577,0.60555464,-7.451842,113.55135,0.09007258,10,1,2025,12,234.612
Song 710,Artist 710,2015-01-01,43.4495,0.41275224,0.7766013,-9.298363,131.5725,0.009887303,10,1,2015,1,196.902
Song 711,Artist 711,2025-12-31,27.70664,0.346183,0.5152097,-10.384188,141.0798,0.011710723,11,1,2025,12,183.043
Song 712,Artist 712,2015-01-01,65.82868,0.7176937,0.4876126,-6.070316,127.2263,0.029934678,5,0,2015,1,286.343
Song 713,Artist 713,2025-12-31,97.39499,0.52967924,0.9628385,-10.820757,100.0292,0.0959775,6,0,2025,12,222.867
Song 714,Artist 714,2025-12-31,59.908936,0.79309857,0.95058835,-8.24388,131.0705,0.06330686,9,0,2025,12,227.089
Song 715,Artist 715,2025-12-31,72.57736,0.6957065,0.93248135,-9.985522,123.72857,0.05541937,9,0,2025,12,208.745
Song 716,Artist 716,2015-01-01,61.22744,0.7777449,0.7752601,-5.3509502,148.08168,0.07053563,5,1,2015,1,292.645
Song 717,Artist 717,2025-12-31,58.516655,0.46316764,0.88496095,-1.5957097,143.3081,0.041747455,0,1,2025,12,235.97
Song 718,Artist 718,2025-12-31,73.78615,0.71541536,0.44142216,-10.904764,120.91429,0.07580735,10,1,2025,12,174.464
Song 719,Artist 719,2025-12-31,55.64588,0.4584372,0.6008734,-12.559055,93.08241,0.03932307,2,0,2025,12,268.523
Song 720,Artist 720,2025-12-31,64.01089,0.8634411,0.58822185,-7.3746605,100.4115,0.08263632,0,0,2025,12,170.662
Song 721,Artist 721,2015-01-01,64.82547,0.68182456,0.7813872,-6.9529066,103.50632,0.026729507,11,1,2015,1,168.228
Song 722,Artist 722,2025-12-31,49.97864,0.49470708,0.6135747,-6.3440223,110.54201,0.027754666,9,0,2025,12,210.721
Song 723,Artist 723,2015-01-01,74.88064,0.46170712,0.48910406,-8.338962,128.04152,0.05223833,11,0,2015,1,288.458
Song 724,Artist 724,2015-01-01,57.375603,0.41455594,0.7578803,-7.6019177,141.45523,0.043076117,8,1,2015,1,156.862
Song 725,Artist 725,2015-01-01,48.663822,0.7167846,0.88863033,-5.8974686,118.46644,0.06481159,8,0,2015,1,190.108
Song 726,Artist 726,2015-01-01,68.047646,0.43122935,0.6292741,-3.8787074,120.48374,0.036429074,4,0,2015,1,241.788
Song 727,Artist 727,2015-01-01,46.52298,0.657182,0.47936124,-12.865147,124.29919,0.023055065,3,1,2015,1,230.14
Song 728,Artist 728,2015-01-01,60.422718,0.458781,0.51801294,-8.106818,104.52284,0.046980858,11,0,2015,1,218.578
Song 729,Artist 729,2025-12-31,59.863216,0.69718134,0.54249,-6.3585734,92.238235,0.05609565,8,1,2025,12,199.966
Song 730,Artist 730,2015-01-01,76.28844,0.78896385,0.57993853,-9.753928,67.33686,0.014260005,8,1,2015,1,160.386
Song 731,Artist 731,2015-01-01,67.120476,0.7668151,0.785677,-1.8064911,99.14552,0.055671863,2,0,2015,1,227.228
Song 732,Artist 732,2015-01-01,59.624596,0.7565108,0.7605673,-8.90623,134.19437,0.03192567,4,1,2015,1,296.297
Song 733,Artist 733,2025-12-31,72.266495,0.41263345,0.81764793,-7.123878,98.91266,0.03924519,2,0,2025,12,297.765
Song 734,Artist 734,2025-12-31,80.85311,0.35303098,0.6175012,-5.3319335,112.86579,0.027931813,9,0,2025,12,222.197
Song 735,Artist 735,2015-01-01,68.36716,0.7193693,0.89439857,-8.773854,133.99294,0.093141034,1,0,2015,1,193.021
Song 736,Artist 736,2025-12-31,60.15529,0.5210083,0.5224526,-12.53972,135.62068,0.068333626,0,0,2025,12,268.915
Song 737,Artist 737,2015-01-01,40.322456,0.5594077,0.68142444,-8.285964,87.61401,0.026246032,11,0,2015,1,299.333
Song 738,Artist 738,2015-01-01,44.023296,0.31868947,0.88056326,-3.9116783,149.91177,0.06450313,9,0,2015,1,267.174
Song 739,Artist 739,2025-12-31,55.42163,0.45574588,0.5080952,-8.010685,153.8205,0.08485724,1,0,2025,12,236.755
Song 740,Artist 740,2015-01-01,50.857315,0.32020584,0.46591786,-9.539303,86.10451,0.04016302,7,0,2015,1,293.009
Song 741,Artist 741,2025-12-31,57.19543,0.8275115,0.93021035,-4.2229834,95.2849,0.08299575,10,0,2025,12,216.33
Song 742,Artist 742,2025-12-31,60.84975,0.446038,0.6057578,-7.992325,155.73273,0.015441494,7,1,2025,12,222.322
Song 743,Artist 743,2015-01-01,67.94539,0.6344023,0.81032205,-8.530482,115.59439,0.08227814,2,1,2015,1,252.318
Song 744,Artist 744,2015-01-01,58.94252,0.3233876,0.41520917,-6.551632,53.406662,0.054029424,6,0,2015,1,195.313
Song 745,Artist 745,2025-12-31,67.29752,0.7001084,0.81402814,-4.6877494,78.00955,0.02229745,6,0,2025,12,177.032
Song 746,Artist 746,2015-01-01,60.967117,0.4938164,0.58966076,0.14514059,112.51891,0.040714137,1,0,2015,1,298.43
Song 747,Artist 747,2015-01-01,30.368002,0.8387515,0.4334445,-4.5182915,85.10872,0.098799296,8,1,2015,1,211.71
Song 748,Artist 748,2015-01-01,45.90997,0.8328709,0.7658877,-3.5204802,107.59729,0.0783556,2,1,2015,1,245.326
Song 749,Artist 749,2025-12-31,57.838688,0.49517438,0.5444823,-8.517899,120.971886,0.057508636,1,0,2025,12,236.157
Song 750,Artist 750,2025-12-31,41.85458,0.8405765,0.63208437,-10.077604,163.86765,0.011516391,11,0,2025,12,178.365
Song 751,Artist 751,2015-01-01,68.99893,0.8976946,0.4483485,-6.813006,111.286385,0.041781157,2,0,2015,1,163.189
Song 752,Artist 752,2025-12-31,82.961266,0.7952494,0.48829794,-6.67849,152.17625,0.026305152,1,1,2025,12,157.248
Song 753,Artist 753,2025-12-31,78.281425,0.8069228,0.5787863,-10.2355385,162.86281,0.007100108,7,0,2025,12,154.369
Song 754,Artist 754,2025-12-31,56.798355,0.44940525,0.4538557,-7.5258837,163.0293,0.054220438,4,1,2025,12,289.122
Song 755,Artist 755,2025-12-31,82.36089,0.6460214,0.9464958,-5.8020473,128.54263,0.08891857,2,1,2025,12,178.605
Song 756,Artist 756,2025-12-31,62.23001,0.34035355,0.40362823,-5.91882,61.101326,0.06755999,4,0,2025,12,199.616
Song 757,Artist 757,2015-01-01,54.94371,0.35695076,0.69031614,-5.4871364,133.82475,0.02496804,10,1,2015,1,253.719
Song 758,Artist 758,2015-01-01,50.79896,0.89933556,0.47394848,-6.1271057,151.452,0.057358462,10,0,2015,1,183.055
Song 759,Artist 759,2015-01-01,55.462955,0.49598354,0.5846075,-8.521026,117.567986,0.09432343,7,1,2015,1,266.68
Song 760,Artist 760,2025-12-31,54.17735,0.74891037,0.9556357,-8.541702,172.33751,0.07229151,6,1,2025,12,157.45
Song 761,Artist 761,2025-12-31,62.556244,0.783999,0.49701673,-10.596854,145.79501,0.06894739,5,0,2025,12,283.997
Song 762,Artist 762,2015-01-01,62.40861,0.814814,0.9794994,-1.6456748,137.0482,0.09681582,0,0,2015,1,200.272
Song 763,Artist 763,2025-12-31,60.04569,0.898577,0.5234766,-6.959649,152.59142,0.07988733,9,1,2025,12,155.31
Song 764,Artist 764,2015-01-01,66.55407,0.4448979,0.84493965,-7.674559,130.0011,0.013662354,0,1,2015,1,181.817
Song 765,Artist 765,2015-01-01,77.859695,0.3242105,0.72800636,-9.786376,50.0,0.034763508,0,1,2015,1,232.641
Song 766,Artist 766,2015-01-01,74.24331,0.5467149,0.93068725,0.9335266,105.02583,0.09651407,9,0,2015,1,165.457
Song 767,Artist 767,2025-12-31,37.726532,0.3780484,0.73239595,-10.219984,155.91504,0.04897054,7,0,2025,12,192.311
Song 768,Artist 768,2025-12-31,21.691183,0.31345552,0.72073555,-8.286544,95.77226,0.011163744,7,0,2025,12,285.052
Song 769,Artist 769,2015-01-01,74.0148,0.5162561,0.5172748,-5.7524896,113.29582,0.045860488,6,0,2015,1,273.573
Song 770,Artist 770,2015-01-01,39.49682,0.7702429,0.49973762,-5.1993613,88.65491,0.069699325,5,1,2015,1,247.427
Song 771,Artist 771,2015-01-01,56.628517,0.6397084,0.9498935,-4.126204,173.51768,0.099754825,3,1,2015,1,186.181
Song 772,Artist 772,2015-01-01,42.448303,0.4876668,0.59670293,-1.5771744,170.44478,0.03239053,0,1,2015,1,282.019
Song 773,Artist 773,2025-12-31,32.970295,0.6926052,0.62324935,-5.481527,93.48393,0.051408686,8,1,2025,12,281.094
Song 774,Artist 774,2025-12-31,68.12194,0.43921092,0.8558942,-10.168093,124.41894,0.087968074,0,1,2025,12,151.128
Song 775,Artist 775,2015-01-01,71.38733,0.30862886,0.6032941,-7.7708354,99.58518,0.035526723,3,0,2015,1,229.522
Song 776,Artist 776,2015-01-01,51.352345,0.75861204,0.9712375,-6.076503,138.44833,0.010926155,2,0,2015,1,198.929
Song 777,Artist 777,2025-12-31,21.458715,0.67424583,0.8427567,-0.7953219,135.2905,0.09489359,6,1,2025,12,231.696
Song 778,Artist 778,2025-12-31,51.80633,0.75738156,0.75845754,-11.193417,144.35117,0.04884408,4,1,2025,12,265.245
Song 779,Artist 779,2015-01-01,65.87706,0.3233628,0.9285371,-3.3922706,129.95755,0.05027837,4,1,2015,1,159.808
Song 780,Artist 780,2015-01-01,37.816326,0.8022718,0.42976356,-6.460257,206.51398,0.062120013,3,1,2015,1,245.148
Song 781,Artist 781,2015-01-01,62.7504,0.67171574,0.5542376,-4.4865084,89.162285,0.00035366238,0,1,2015,1,171.725
Song 782,Artist 782,2025-12-31,59.77035,0.6380372,0.6790218,-7.305984,68.6819,0.09311312,4,1,2025,12,222.534
Song 783,Artist 783,2025-12-31,68.68937,0.67476845,0.5361871,-9.527298,108.20729,0.03614511,3,1,2025,12,189.95
Song 784,Artist 784,2025-12-31,61.793705,0.81865996,0.8463431,-4.7473817,72.96035,0.039693188,9,1,2025,12,233.576
Song 785,Artist 785,2015-01-01,45.403965,0.6521619,0.9515248,-5.036707,75.226135,0.017410925,7,0,2015,1,170.557
Song 786,Artist 786,2015-01-01,77.94857,0.64857024,0.65426207,-4.083829,89.96056,0.03781516,1,1,2015,1,171.825
Song 787,Artist 787,2025-12-31,57.622055,0.8944075,0.60527956,-7.039914,92.334335,0.08039435,7,1,2025,12,158.998
Song 788,Artist 788,2025-12-31,59.59043,0.7540381,0.97693044,-8.799466,91.36146,0.079999164,0,0,2025,12,186.08
Song 789,Artist 789,2015-01-01,46.00098,0.5653763,0.6669115,-11.676361,135.54657,0.09357969,3,0,2015,1,296.874
Song 790,Artist 790,2025-12-31,53.350765,0.7244382,0.69342905,-4.54188,104.81433,0.04032295,2,1,2025,12,292.239
Song 791,Artist 791,2025-12-31,46.72796,0.5335383,0.6109899,-5.7283316,114.61456,0.07087215,4,0,2025,12,192.407
Song 792,Artist 792,2015-01-01,57.405807,0.43732527,0.9457291,-9.897347,146.82698,0.050723754,4,0,2015,1,270.283
Song 793,Artist 793,2025-12-31,85.67563,0.65811116,0.7413733,-8.615721,97.01032,0.08040228,4,1,2025,12,163.338
Song 794,Artist 794,2015-01-01,39.421482,0.8569093,0.85730475,-8.400276,112.06362,0.0712542,11,0,2015,1,226.289
Song 795,Artist 795,2015-01-01,35.796577,0.8574837,0.887084,-11.448954,130.9728,0.036790293,3,1,2015,1,299.967
Song 796,Artist 796,2015-01-01,82.06756,0.50514317,0.60510945,-9.453047,61.752968,0.03366738,7,1,2015,1,281.029
Song 797,Artist 797,2015-01-01,56.860146,0.6166065,0.66021657,-10.401491,50.0,0.025244247,2,1,2015,1,259.367
Song 798,Artist 798,2015-01-01,49.96391,0.42698154,0.90908307,-8.237437,130.38351,0.05765158,11,0,2015,1,215.898
Song 799,Artist 799,2015-01-01,75.59857,0.8973787,0.6179532,-9.216092,134.76042,0.09638429,3,0,2015,1,284.526
Song 800,Artist 800,2015-01-01,50.915768,0.88867074,0.8763611,-11.881015,181.9266,0.020006673,0,1,2015,1,267.486
Song 801,Artist 801,2025-12-31,87.390144,0.6897054,0.9645954,-0.9322293,124.74284,0.009525245,6,1,2025,12,236.54
Song 802,Artist 802,2015-01-01,70.168884,0.78264844,0.7739262,-3.2423778,144.5922,0.011940064,0,0,2015,1,286.421
Song 803,Artist 803,2015-01-01,52.681328,0.7290601,0.84497637,-9.337058,114.13582,0.07830987,1,1,2015,1,275.416
Song 804,Artist 804,2025-12-31,92.35963,0.65589494,0.88305837,-6.182736,128.91681,0.03501048,10,0,2025,12,189.963
Song 805,Artist 805,2025-12-31,50.914276,0.3320088,0.9070238,-5.747605,170.0177,0.022436682,6,0,2025,12,288.822
Song 806,Artist 806,2025-12-31,71.13143,0.57285863,0.63703203,-3.4267426,56.280216,0.03528441,0,0,2025,12,244.929
Song 807,Artist 807,2015-01-01,64.48939,0.7048718,0.4307581,-9.455815,132.4085,0.064533085,10,0,2015,1,224.935
Song 808,Artist 808,2025-12-31,79.52612,0.70651895,0.64112574,-3.7236795,184.0676,0.054678712,2,0,2025,12,163.686
Song 809,Artist 809,2015-01-01,83.42267,0.52387357,0.80425376,-8.643716,128.46103,0.07435894,5,0,2015,1,213.528
Song 810,Artist 810,2015-01-01,60.48006,0.8650152,0.67021024,-11.007587,169.51718,0.033907413,5,1,2015,1,249.811
Song 811,Artist 811,2015-01-01,48.69873,0.40041423,0.8493779,-4.8275905,101.123634,0.04520286,5,1,2015,1,172.787
Song 812,Artist 812,2015-01-01,66.89958,0.6002157,0.61418945,-3.1277246,119.038574,0.010196837,10,0,2015,1,295.848
Song 813,Artist 813,2025-12-31,49.83427,0.7145304,0.7808465,0.76372695,121.00574,0.0073058647,1,0,2025,12,265.613
Song 814,Artist 814,2025-12-31,90.200806,0.7182815,0.5118519,-10.599175,53.472267,0.046225525,1,1,2025,12,254.887
Song 815,Artist 815,2015-01-01,62.04803,0.68918335,0.84962165,-4.903241,84.954666,0.030159662,5,1,2015,1,211.086
Song 816,Artist 816,2015-01-01,54.520176,0.46517292,0.7274176,-8.2294035,87.09375,0.061280057,9,1,2015,1,252.231
Song 817,Artist 817,2015-01-01,62.770206,0.39372393,0.52243865,-4.649924,144.66199,0.0043002167,4,1,2015,1,213.308
Song 818,Artist 818,2025-12-31,39.793106,0.6815642,0.5751467,-11.4114685,146.1646,0.012176638,6,1,2025,12,165.797
Song 819,Artist 819,2015-01-01,45.42579,0.65958124,0.8491652,-10.788309,129.7211,0.08651908,6,1,2015,1,155.302
Song 820,Artist 820,2015-01-01,78.00621,0.4076136,0.6895608,-9.327624,144.72308,0.056631163,4,1,2015,1,188.059
Song 821,Artist 821,2025-12-31,50.146587,0.7230835,0.52961886,-6.763108,115.075516,0.07120545,7,1,2025,12,281.98
Song 822,Artist 822,2025-12-31,44.296337,0.5731032,0.9803627,-8.9232435,156.05795,0.08419721,9,0,2025,12,293.949
Song 823,Artist 823,2015-01-01,68.04979,0.70065635,0.82907504,-5.022837,120.26366,0.046383433,5,1,2015,1,164.239
Song 824,Artist 824,2025-12-31,77.78556,0.80242026,0.9742809,-3.919316,121.73592,0.07610604,4,0,2025,12,177.313
Song 825,Artist 825,2025-12-31,70.7843,0.40183705,0.65626305,-5.2012672,112.03222,0.05245856,3,1,2025,12,192.103
Song 826,Artist 826,2015-01-01,74.94071,0.31148693,0.6850602,-2.1436372,140.53351,0.022274878,6,1,2015,1,238.771
Song 827,Artist 827,2025-12-31,48.648075,0.76746154,0.93877316,-5.75252,107.36404,0.033765618,3,1,2025,12,276.228
Song 828,Artist 828,2015-01-01,38.67284,0.66581845,0.7150296,-10.65069,149.29294,0.049035043,4,1,2015,1,241.665
Song 829,Artist 829,2025-12-31,82.520004,0.7197837,0.82436734,-2.9098704,86.03552,0.031688556,4,1,2025,12,160.534
Song 830,Artist 830,2015-01-01,55.1598,0.802893,0.55130374,-8.815469,87.03251,0.03355277,0,0,2015,1,193.06
Song 831,Artist 831,2015-01-01,56.237503,0.78168654,0.66803586,-4.2687445,140.6228,0.033739284,0,1,2015,1,167.189
Song 832,Artist 832,2015-01-01,79.92291,0.8765521,0.47406992,-2.2787974,117.34367,0.012283998,2,0,2015,1,278.431
Song 833,Artist 833,2025-12-31,68.34345,0.62156105,0.523588,-5.6299357,106.383255,0.008464261,10,0,2025,12,236.067
Song 834,Artist 834,2015-01-01,66.83832,0.5930974,0.40056604,-11.488477,146.70174,0.0046496037,2,1,2015,1,160.967
Song 835,Artist 835,2025-12-31,92.47504,0.54113233,0.42355904,-9.754637,101.78216,0.011095626,1,0,2025,12,215.563
Song 836,Artist 836,2015-01-01,50.347225,0.39221463,0.98637027,-3.0317667,113.993965,0.03437071,11,1,2015,1,158.66
Song 837,Artist 837,2015-01-01,73.9176,0.64356434,0.54541224,-7.507368,161.97684,0.05938718,1,1,2015,1,268.671
Song 838,Artist 838,2025-12-31,60.855198,0.4662075,0.79798645,-6.7612796,166.17427,0.018814692,5,1,2025,12,279.909
Song 839,Artist 839,2015-01-01,64.028885,0.8527845,0.90345985,-4.723527,167.17195,0.088800885,0,0,2015,1,290.688
Song 840,Artist 840,2015-01-01,82.927025,0.6499145,0.7303963,-4.9110312,111.536224,0.08083824,5,1,2015,1,225.976
Song 841,Artist 841,2025-12-31,67.61754,0.6557041,0.4918867,-6.1636004,156.92108,0.05205271,4,0,2025,12,163.107
Song 842,Artist 842,2015-01-01,68.07444,0.5129548,0.83686984,-7.626005,91.53142,0.072420985,5,1,2015,1,244.182
Song 843,Artist 843,2015-01-01,76.08761,0.33119363,0.76015085,-7.9380054,92.792915,0.03663285,4,1,2015,1,241.787
Song 844,Artist 844,2015-01-01,54.525707,0.31904626,0.83875036,-4.4263034,50.0,0.0036777793,6,0,2015,1,165.954
Song 845,Artist 845,2015-01-01,47.411854,0.5540011,0.861848,-5.3392916,170.18605,0.090433285,0,0,2015,1,166.943
Song 846,Artist 846,2025-12-31,44.32786,0.35073924,0.98524624,-7.7719,94.080605,0.0127793485,2,0,2025,12,190.725
Song 847,Artist 847,2025-12-31,30.504652,0.66410816,0.74413794,-3.753663,116.204025,0.09479374,5,0,2025,12,195.434
Song 848,Artist 848,2015-01-01,90.84311,0.8285838,0.60498464,-7.387102,92.69027,0.057188258,0,0,2015,1,235.751
Song 849,Artist 849,2025-12-31,43.451874,0.82974887,0.7890787,-9.554987,140.85495,0.030556306,10,0,2025,12,160.11
Song 850,Artist 850,2015-01-01,56.681194,0.69542724,0.44106442,-9.276912,108.73099,0.049552463,10,1,2015,1,166.462
